domain,instance,planner,status,time
domain_10,p53,PLN_3,0,-1
domain_10,p54,PLN_3,0,-1
domain_10,p55,PLN_3,0,-1
domain_10,p56,PLN_3,0,-1
domain_10,p57,PLN_3,0,-1
domain_10,p58,PLN_3,0,-1
domain_10,p59,PLN_3,0,-1
domain_10,p60,PLN_3,0,-1
domain_10,p61,PLN_3,0,-1
domain_10,p62,PLN_3,0,-1
domain_10,p63,PLN_3,0,-1
domain_10,p64,PLN_3,0,-1
domain_10,p65,PLN_3,0,-1
domain_10,p66,PLN_3,0,-1
domain_10,p67,PLN_3,0,-1
domain_10,p68,PLN_3,0,-1
domain_10,p69,PLN_3,0,-1
domain_10,p70,PLN_3,0,-1
domain_10,p71,PLN_3,0,-1
domain_10,p72,PLN_3,0,-1
domain_10,p73,PLN_3,0,-1
domain_10,p74,PLN_3,0,-1
domain_10,p75,PLN_3,0,-1
domain_10,p76,PLN_3,0,-1
domain_10,p77,PLN_3,0,-1
domain_10,p78,PLN_3,0,-1
domain_10,p1,PLN_4,1,117.567813999993
domain_10,p2,PLN_4,1,162.524808926001
domain_10,p3,PLN_4,1,175.293071701688
domain_10,p4,PLN_4,1,134.556268865605
domain_10,p5,PLN_4,1,46.3125631176262
domain_10,p6,PLN_4,1,143.197244148161
domain_10,p7,PLN_4,1,159.468623899048
domain_10,p8,PLN_4,1,131.698306724396
domain_10,p9,PLN_4,1,141.562207919864
domain_10,p10,PLN_4,1,114.367554928474
domain_10,p11,PLN_4,1,145.067262531404
domain_10,p12,PLN_4,1,112.741423655876
domain_10,p13,PLN_4,1,157.780406394736
domain_10,p14,PLN_4,1,96.7840610984625
domain_10,p15,PLN_4,1,143.039297408034
domain_10,p16,PLN_4,1,104.181425313773
domain_10,p17,PLN_4,1,63.5889740649836
domain_10,p18,PLN_4,1,118.495059906473
domain_10,p19,PLN_4,1,93.19095391508
domain_10,p20,PLN_4,1,143.634510971518
domain_10,p21,PLN_4,1,97.9074112244197
domain_10,p22,PLN_4,1,106.588714692321
domain_10,p23,PLN_4,1,110.868644538274
domain_10,p24,PLN_4,1,82.2473114384919
domain_10,p25,PLN_4,1,137.802007341825
domain_10,p26,PLN_4,1,124.945677076866
domain_10,p27,PLN_4,1,160.626534591888
domain_10,p28,PLN_4,1,150.47547497644
domain_10,p29,PLN_4,1,157.24706911424
domain_10,p30,PLN_4,1,128.077978432432
domain_10,p31,PLN_4,1,104.971544282508
domain_10,p32,PLN_4,1,142.542631209921
domain_10,p33,PLN_4,1,127.458053302136
domain_10,p34,PLN_4,1,97.1989536934843
domain_10,p35,PLN_4,1,124.831916698167
domain_10,p36,PLN_4,1,185.227612406056
domain_10,p37,PLN_4,1,144.219470962407
domain_10,p38,PLN_4,1,63.945892408821
domain_10,p39,PLN_4,1,118.354741680439
domain_10,p40,PLN_4,1,121.020338941237
domain_10,p41,PLN_4,1,127.35428602018
domain_10,p42,PLN_4,1,147.374651221368
domain_10,p43,PLN_4,1,161.863916919214
domain_10,p44,PLN_4,1,129.398281217426
domain_10,p45,PLN_4,1,134.455767672502
domain_10,p46,PLN_4,1,150.389188747581
domain_10,p47,PLN_4,1,101.179577304058
domain_10,p48,PLN_4,1,102.791052235083
domain_10,p49,PLN_4,1,157.03274764251
domain_10,p50,PLN_4,1,82.7077843978766
domain_10,p51,PLN_4,1,117.971231901255
domain_10,p52,PLN_4,1,141.074575815614
domain_10,p53,PLN_4,1,147.30989531691
domain_10,p54,PLN_4,1,131.921249716544
domain_10,p55,PLN_4,1,148.278452183488
domain_10,p56,PLN_4,1,139.657778118444
domain_10,p57,PLN_4,1,190.355054087377
domain_10,p58,PLN_4,1,149.202467763728
domain_10,p59,PLN_4,1,144.200392528125
domain_10,p60,PLN_4,1,128.15095526434
domain_10,p61,PLN_4,1,168.21438785662
domain_10,p62,PLN_4,1,154.48251420834
domain_10,p63,PLN_4,1,169.847719722651
domain_10,p64,PLN_4,1,135.843295225851
domain_10,p65,PLN_4,1,136.436322731771
domain_10,p66,PLN_4,1,138.732913113008
domain_10,p67,PLN_4,1,158.673217035712
domain_10,p68,PLN_4,1,85.698273591132
domain_10,p69,PLN_4,1,117.746521346554
domain_10,p70,PLN_4,1,118.042850470099
domain_10,p71,PLN_4,1,162.543368956853
domain_10,p72,PLN_4,1,135.159700689633
domain_10,p73,PLN_4,1,94.1539077083663
domain_10,p74,PLN_4,1,138.352450394984
domain_10,p75,PLN_4,0,-1
domain_10,p76,PLN_4,0,-1
domain_10,p77,PLN_4,0,-1
domain_10,p78,PLN_4,0,-1
domain_10,p1,PLN_5,1,566.975411424937
domain_10,p2,PLN_5,1,455.685389774527
domain_10,p3,PLN_5,1,569.629162044735
domain_10,p4,PLN_5,1,603.479037348587
domain_10,p5,PLN_5,1,339.230066468693
domain_10,p6,PLN_5,1,535.685531984782
domain_10,p7,PLN_5,1,521.862958898432
domain_10,p8,PLN_5,1,524.708776417391
domain_10,p9,PLN_5,1,553.42969196914
domain_10,p10,PLN_5,1,646.420980345067
domain_10,p11,PLN_5,1,574.675695669396
domain_10,p12,PLN_5,1,465.561128662104
domain_10,p13,PLN_5,1,483.562472224242
domain_10,p14,PLN_5,1,613.425982651514
domain_10,p15,PLN_5,1,459.057922362737
domain_10,p16,PLN_5,1,268.306395001849
domain_10,p17,PLN_5,1,530.771221679263
domain_10,p18,PLN_5,1,395.280780680873
domain_10,p19,PLN_5,1,545.449244737451
domain_10,p20,PLN_5,1,598.150713176838
domain_10,p21,PLN_5,0,-1
domain_10,p22,PLN_5,0,-1
domain_10,p23,PLN_5,0,-1
domain_10,p24,PLN_5,0,-1
domain_10,p25,PLN_5,0,-1
domain_10,p26,PLN_5,0,-1
domain_10,p27,PLN_5,0,-1
domain_10,p28,PLN_5,0,-1
domain_10,p29,PLN_5,0,-1
domain_10,p30,PLN_5,0,-1
domain_10,p31,PLN_5,0,-1
domain_10,p32,PLN_5,0,-1
domain_10,p33,PLN_5,0,-1
domain_10,p34,PLN_5,0,-1
domain_10,p35,PLN_5,0,-1
domain_10,p36,PLN_5,0,-1
domain_10,p37,PLN_5,0,-1
domain_10,p38,PLN_5,0,-1
domain_10,p39,PLN_5,0,-1
domain_10,p40,PLN_5,0,-1
domain_10,p41,PLN_5,0,-1
domain_10,p42,PLN_5,0,-1
domain_10,p43,PLN_5,0,-1
domain_10,p44,PLN_5,0,-1
domain_10,p45,PLN_5,0,-1
domain_10,p46,PLN_5,0,-1
domain_10,p47,PLN_5,0,-1
domain_10,p48,PLN_5,0,-1
domain_10,p49,PLN_5,0,-1
domain_10,p50,PLN_5,0,-1
domain_10,p51,PLN_5,0,-1
domain_10,p52,PLN_5,0,-1
domain_10,p53,PLN_5,0,-1
domain_10,p54,PLN_5,0,-1
domain_10,p55,PLN_5,0,-1
domain_10,p56,PLN_5,0,-1
domain_10,p57,PLN_5,0,-1
domain_10,p58,PLN_5,0,-1
domain_10,p59,PLN_5,0,-1
domain_10,p60,PLN_5,0,-1
domain_10,p61,PLN_5,0,-1
domain_10,p62,PLN_5,0,-1
domain_10,p63,PLN_5,0,-1
domain_10,p64,PLN_5,0,-1
domain_10,p65,PLN_5,0,-1
domain_10,p66,PLN_5,0,-1
domain_10,p67,PLN_5,0,-1
domain_10,p68,PLN_5,0,-1
domain_10,p69,PLN_5,0,-1
domain_10,p70,PLN_5,0,-1
domain_10,p71,PLN_5,0,-1
domain_10,p72,PLN_5,0,-1
domain_10,p73,PLN_5,0,-1
domain_10,p74,PLN_5,0,-1
domain_10,p75,PLN_5,0,-1
domain_10,p76,PLN_5,0,-1
domain_10,p77,PLN_5,0,-1
domain_10,p78,PLN_5,0,-1
domain_11,p1,PLN_1,1,776.16829892867
domain_11,p2,PLN_1,1,1001.918463134
domain_11,p3,PLN_1,1,674.196568871639
domain_11,p4,PLN_1,1,802.042359819176
domain_11,p5,PLN_1,1,882.457520472026
domain_11,p6,PLN_1,1,675.123352798867
domain_11,p7,PLN_1,1,830.107393820091
domain_11,p8,PLN_1,1,662.155555317576
domain_11,p9,PLN_1,1,801.177113448905
domain_11,p10,PLN_1,1,903.925436908758
domain_11,p11,PLN_1,1,599.471401367443
domain_11,p12,PLN_1,1,977.430512516462
domain_11,p13,PLN_1,1,638.09076327397
domain_11,p14,PLN_1,1,655.546836755283
domain_11,p15,PLN_1,1,750.28890895031
domain_11,p16,PLN_1,1,741.272694588542
domain_11,p17,PLN_1,1,708.302203247503
domain_11,p18,PLN_1,1,1125.95738696786
domain_11,p19,PLN_1,1,923.635743992952
domain_11,p20,PLN_1,1,763.002016425189
domain_11,p21,PLN_1,1,925.768130544077
domain_11,p22,PLN_1,1,1010.05038475913
domain_11,p23,PLN_1,1,1011.45432662463
domain_11,p24,PLN_1,1,658.03393137546
domain_11,p25,PLN_1,1,948.132990857187
domain_11,p26,PLN_1,1,765.150018573182
domain_11,p27,PLN_1,1,436.726479531417
domain_11,p28,PLN_1,1,784.714278345831
domain_11,p29,PLN_1,1,1022.10390540512
domain_11,p30,PLN_1,1,1026.25662699145
domain_11,p31,PLN_1,1,880.879685884005
domain_11,p32,PLN_1,1,878.628593456448
domain_11,p33,PLN_1,1,728.177600366007
domain_11,p34,PLN_1,1,953.554730210603
domain_11,p35,PLN_1,1,950.362897269882
domain_11,p36,PLN_1,1,831.777592641545
domain_11,p37,PLN_1,1,528.906630658577
domain_11,p38,PLN_1,1,642.443300585332
domain_11,p39,PLN_1,1,808.356359388165
domain_11,p40,PLN_1,1,577.947207304367
domain_11,p41,PLN_1,1,687.438732451599
domain_11,p42,PLN_1,1,1035.29522387822
domain_11,p43,PLN_1,1,979.197093308008
domain_11,p44,PLN_1,1,772.255162596179
domain_11,p45,PLN_1,1,544.771935920617
domain_11,p46,PLN_1,1,1054.04504017332
domain_11,p47,PLN_1,1,898.87657318193
domain_11,p48,PLN_1,1,950.887075952544
domain_11,p49,PLN_1,1,1265.95516218695
domain_11,p50,PLN_1,1,733.979075040758
domain_11,p51,PLN_1,1,933.098554594142
domain_11,p52,PLN_1,1,740.005928595118
domain_11,p53,PLN_1,1,602.859295238175
domain_11,p54,PLN_1,1,950.045230007717
domain_11,p55,PLN_1,1,709.366698800563
domain_11,p56,PLN_1,1,903.401369356925
domain_11,p57,PLN_1,1,780.682989541589
domain_11,p58,PLN_1,1,620.517686453768
domain_11,p59,PLN_1,1,1074.62625590416
domain_11,p60,PLN_1,1,775.364685643851
domain_11,p61,PLN_1,1,987.747368153626
domain_11,p62,PLN_1,1,751.135361890727
domain_11,p63,PLN_1,1,905.109087380554
domain_11,p64,PLN_1,1,1146.25731618904
domain_11,p65,PLN_1,1,798.119988297963
domain_11,p66,PLN_1,1,948.704459589639
domain_11,p67,PLN_1,1,1106.34256045155
domain_11,p68,PLN_1,1,558.546691216981
domain_11,p69,PLN_1,1,924.918658037544
domain_11,p70,PLN_1,1,781.010887357057
domain_11,p71,PLN_1,1,596.533370031558
domain_11,p72,PLN_1,0,-1
domain_11,p73,PLN_1,0,-1
domain_11,p74,PLN_1,0,-1
domain_11,p75,PLN_1,0,-1
domain_11,p76,PLN_1,0,-1
domain_11,p77,PLN_1,0,-1
domain_11,p78,PLN_1,0,-1
domain_11,p79,PLN_1,0,-1
domain_11,p80,PLN_1,0,-1
domain_11,p81,PLN_1,0,-1
domain_11,p82,PLN_1,0,-1
domain_11,p1,PLN_2,1,111.845883446085
domain_11,p2,PLN_2,1,105.125673851068
domain_11,p3,PLN_2,1,86.8230954828246
domain_11,p4,PLN_2,1,115.339362822361
domain_11,p5,PLN_2,1,76.5939849230143
domain_11,p6,PLN_2,1,76.6883557174802
domain_11,p7,PLN_2,1,136.495249872401
domain_11,p8,PLN_2,1,120.059157807031
domain_11,p9,PLN_2,1,105.988533032002
domain_11,p10,PLN_2,1,101.091182116462
domain_11,p11,PLN_2,1,86.9449192219272
domain_11,p12,PLN_2,1,93.775085528654
domain_11,p13,PLN_2,1,90.6634528922742
domain_11,p14,PLN_2,1,104.174839923404
domain_11,p15,PLN_2,1,78.7861226941152
domain_11,p16,PLN_2,1,102.423132667214
domain_11,p17,PLN_2,1,79.4646451172531
domain_11,p18,PLN_2,1,94.6761712822478
domain_11,p19,PLN_2,1,89.6710181940443
domain_11,p20,PLN_2,1,91.9686112559468
domain_11,p21,PLN_2,1,72.4112707233275
domain_11,p22,PLN_2,1,94.9209138259841
domain_11,p23,PLN_2,1,104.365905779163
domain_11,p24,PLN_2,1,142.966728517737
domain_11,p25,PLN_2,1,96.7488847685634
domain_11,p26,PLN_2,1,110.736109763725
domain_11,p27,PLN_2,1,111.61223586949
domain_11,p28,PLN_2,1,86.1032303859198
domain_11,p29,PLN_2,1,102.2775120165
domain_11,p30,PLN_2,1,113.959408909392
domain_11,p31,PLN_2,1,105.631787239598
domain_11,p32,PLN_2,1,92.1129273844696
domain_11,p33,PLN_2,1,81.2885466006002
domain_11,p34,PLN_2,1,75.1002073393752
domain_11,p35,PLN_2,1,92.0829923797157
domain_11,p36,PLN_2,1,94.036541558229
domain_11,p37,PLN_2,1,79.5630978794743
domain_11,p38,PLN_2,1,73.9242520759548
domain_11,p39,PLN_2,1,117.431056602137
domain_11,p40,PLN_2,1,99.7386298523755
domain_11,p41,PLN_2,1,97.4588231762128
domain_11,p42,PLN_2,1,71.1615222095204
domain_11,p43,PLN_2,1,88.6413532964635
domain_11,p44,PLN_2,1,82.6004331304777
domain_11,p45,PLN_2,1,117.924726358513
domain_11,p46,PLN_2,1,56.6160490419244
domain_11,p47,PLN_2,1,118.168531995027
domain_11,p48,PLN_2,1,82.3626971935971
domain_11,p49,PLN_2,1,94.0368941956581
domain_11,p50,PLN_2,1,113.341577768883
domain_11,p51,PLN_2,1,101.144003203567
domain_11,p52,PLN_2,1,70.3714054265945
domain_11,p53,PLN_2,1,79.904405173323
domain_11,p54,PLN_2,1,121.42443452029
domain_11,p55,PLN_2,1,83.332245504046
domain_11,p56,PLN_2,1,83.5581692566104
domain_11,p57,PLN_2,1,117.911025497774
domain_11,p58,PLN_2,1,98.0944275375286
domain_11,p59,PLN_2,1,82.9248413976895
domain_11,p60,PLN_2,1,63.0910417661194
domain_11,p61,PLN_2,1,86.056836142298
domain_11,p62,PLN_2,1,89.6460251051584
domain_11,p63,PLN_2,1,126.985762664474
domain_11,p64,PLN_2,1,110.41894874275
domain_11,p65,PLN_2,1,104.004856808482
domain_11,p66,PLN_2,1,83.8560444385755
domain_11,p67,PLN_2,1,110.368822531116
domain_11,p68,PLN_2,1,81.1269606110315
domain_11,p69,PLN_2,1,78.281975146686
domain_11,p70,PLN_2,1,102.333073265632
domain_11,p71,PLN_2,1,122.714033365777
domain_11,p72,PLN_2,0,-1
domain_11,p73,PLN_2,0,-1
domain_11,p74,PLN_2,0,-1
domain_11,p75,PLN_2,0,-1
domain_11,p76,PLN_2,0,-1
domain_11,p77,PLN_2,0,-1
domain_11,p78,PLN_2,0,-1
domain_11,p79,PLN_2,0,-1
domain_11,p80,PLN_2,0,-1
domain_11,p81,PLN_2,0,-1
domain_11,p82,PLN_2,0,-1
domain_11,p1,PLN_3,1,643.340369992873
domain_11,p2,PLN_3,1,788.105946752449
domain_11,p3,PLN_3,1,793.514451373301
domain_11,p4,PLN_3,1,856.557636359332
domain_11,p5,PLN_3,1,947.006427187794
domain_11,p6,PLN_3,1,751.80730759297
domain_11,p7,PLN_3,1,633.571476483596
domain_11,p8,PLN_3,1,1442.7104434684
domain_11,p9,PLN_3,1,584.027894846251
domain_11,p10,PLN_3,1,1021.70329314749
domain_11,p11,PLN_3,1,881.622400889953
domain_11,p12,PLN_3,1,617.400986617723
domain_11,p13,PLN_3,1,885.317991448337
domain_11,p14,PLN_3,1,930.122931987019
domain_11,p15,PLN_3,1,639.614100045173
domain_11,p16,PLN_3,1,780.051693591403
domain_11,p17,PLN_3,1,1111.31430073248
domain_11,p18,PLN_3,1,653.160215614248
domain_11,p19,PLN_3,1,584.258863707848
domain_11,p20,PLN_3,1,635.014453450968
domain_11,p21,PLN_3,1,809.794348923656
domain_11,p22,PLN_3,1,944.634016648888
domain_11,p23,PLN_3,1,634.751727175815
domain_11,p24,PLN_3,1,672.473009813126
domain_11,p25,PLN_3,1,827.203774343481
domain_11,p26,PLN_3,1,818.508415320627
domain_11,p27,PLN_3,1,884.343226824491
domain_11,p28,PLN_3,1,906.821660065418
domain_11,p29,PLN_3,1,874.675552555673
domain_11,p30,PLN_3,1,756.176832708572
domain_11,p31,PLN_3,1,787.607721763634
domain_11,p32,PLN_3,1,698.090402693045
domain_11,p33,PLN_3,1,1017.77702508474
domain_11,p34,PLN_3,1,833.550724447241
domain_11,p35,PLN_3,1,870.177594249496
domain_11,p36,PLN_3,1,727.014645665676
domain_11,p37,PLN_3,1,923.833301160819
domain_11,p38,PLN_3,1,951.72597810384
domain_11,p39,PLN_3,1,879.495539286052
domain_11,p40,PLN_3,1,1001.20524858869
domain_11,p41,PLN_3,1,1036.92174693554
domain_11,p42,PLN_3,1,851.110216229779
domain_11,p43,PLN_3,1,1031.09027677035
domain_11,p44,PLN_3,1,820.344354248473
domain_11,p45,PLN_3,1,931.900944585609
domain_11,p46,PLN_3,1,1032.29074056059
domain_11,p47,PLN_3,1,444.562239817492
domain_11,p48,PLN_3,1,817.096214278377
domain_11,p49,PLN_3,1,665.178577900364
domain_11,p50,PLN_3,1,739.788877951163
domain_11,p51,PLN_3,1,611.923766312385
domain_11,p52,PLN_3,1,929.560306029676
domain_11,p53,PLN_3,1,936.449823856302
domain_11,p54,PLN_3,1,589.523830755678
domain_11,p55,PLN_3,1,920.24553559992
domain_11,p56,PLN_3,1,807.608735997624
domain_11,p57,PLN_3,1,769.24929015855
domain_11,p58,PLN_3,1,745.347420232097
domain_11,p59,PLN_3,1,920.337561774605
domain_11,p60,PLN_3,1,1077.4695459152
domain_11,p61,PLN_3,1,939.487483929385
domain_11,p62,PLN_3,1,798.628128517052
domain_11,p63,PLN_3,1,934.379610996889
domain_11,p64,PLN_3,0,-1
domain_11,p65,PLN_3,0,-1
domain_11,p66,PLN_3,0,-1
domain_11,p67,PLN_3,0,-1
domain_11,p68,PLN_3,0,-1
domain_11,p69,PLN_3,0,-1
domain_11,p70,PLN_3,0,-1
domain_11,p71,PLN_3,0,-1
domain_11,p72,PLN_3,0,-1
domain_11,p73,PLN_3,0,-1
domain_11,p74,PLN_3,0,-1
domain_11,p75,PLN_3,0,-1
domain_11,p76,PLN_3,0,-1
domain_11,p77,PLN_3,0,-1
domain_11,p78,PLN_3,0,-1
domain_11,p79,PLN_3,0,-1
domain_11,p80,PLN_3,0,-1
domain_11,p81,PLN_3,0,-1
domain_11,p82,PLN_3,0,-1
domain_11,p1,PLN_4,1,388.896029720836
domain_11,p2,PLN_4,1,376.470393691463
domain_11,p3,PLN_4,1,319.078527608987
domain_11,p4,PLN_4,1,429.341850058882
domain_11,p5,PLN_4,1,523.731618979889
domain_11,p6,PLN_4,1,391.689310473817
domain_11,p7,PLN_4,1,390.047207645402
domain_11,p8,PLN_4,1,380.895812987903
domain_11,p9,PLN_4,1,539.465450384829
domain_11,p10,PLN_4,1,360.884186057352
domain_11,p11,PLN_4,1,621.655697388298
domain_11,p12,PLN_4,1,473.339247212902
domain_11,p13,PLN_4,1,371.594283449703
domain_11,p14,PLN_4,1,343.688288436081
domain_11,p15,PLN_4,1,406.515385353009
domain_11,p16,PLN_4,1,411.883777492723
domain_11,p17,PLN_4,1,470.324617381949
domain_11,p18,PLN_4,1,322.568950274567
domain_11,p19,PLN_4,1,450.59686411567
domain_11,p20,PLN_4,1,376.32582930255
domain_11,p21,PLN_4,1,458.248660075969
domain_11,p22,PLN_4,1,465.473886815507
domain_11,p23,PLN_4,1,387.786334863786
domain_11,p24,PLN_4,1,349.976860492813
domain_11,p25,PLN_4,1,259.130321867889
domain_11,p26,PLN_4,1,227.676146671902
domain_11,p27,PLN_4,1,534.49188737817
domain_11,p28,PLN_4,1,479.915711428874
domain_11,p29,PLN_4,1,559.148241968328
domain_11,p30,PLN_4,1,441.833303084419
domain_11,p31,PLN_4,1,363.398163688775
domain_11,p32,PLN_4,1,391.73289792187
domain_11,p33,PLN_4,1,465.295121683196
domain_11,p34,PLN_4,1,519.342854641883
domain_11,p35,PLN_4,1,366.702853646523
domain_11,p36,PLN_4,1,502.984864789479
domain_11,p37,PLN_4,1,446.349168939179
domain_11,p38,PLN_4,1,517.232953824599
domain_11,p39,PLN_4,1,387.230386839179
domain_11,p40,PLN_4,1,478.952398745194
domain_11,p41,PLN_4,1,402.888488400643
domain_11,p42,PLN_4,1,403.448406251842
domain_11,p43,PLN_4,1,425.498494353325
domain_11,p44,PLN_4,1,425.499346055577
domain_11,p45,PLN_4,1,567.757654254412
domain_11,p46,PLN_4,1,520.448795174609
domain_11,p47,PLN_4,1,553.961989939274
domain_11,p48,PLN_4,1,473.254296512672
domain_11,p49,PLN_4,1,593.93255387732
domain_11,p50,PLN_4,1,406.783005412009
domain_11,p51,PLN_4,1,397.001984209764
domain_11,p52,PLN_4,1,479.695321868792
domain_11,p53,PLN_4,1,442.571015940045
domain_11,p54,PLN_4,1,308.629381939459
domain_11,p55,PLN_4,1,381.193230730705
domain_11,p56,PLN_4,1,381.358968526064
domain_11,p57,PLN_4,1,441.82457986684
domain_11,p58,PLN_4,1,399.303053074168
domain_11,p59,PLN_4,1,425.679899638349
domain_11,p60,PLN_4,1,307.908093356339
domain_11,p61,PLN_4,1,365.668429784628
domain_11,p62,PLN_4,1,480.21695193708
domain_11,p63,PLN_4,1,612.521156292431
domain_11,p64,PLN_4,1,482.083123972156
domain_11,p65,PLN_4,1,485.823200144503
domain_11,p66,PLN_4,1,441.948476028725
domain_11,p67,PLN_4,1,346.538607265415
domain_11,p68,PLN_4,1,468.966259151355
domain_11,p69,PLN_4,1,313.208065316922
domain_11,p70,PLN_4,1,532.976743860917
domain_11,p71,PLN_4,1,487.057160018979
domain_11,p72,PLN_4,1,255.599080354692
domain_11,p73,PLN_4,1,481.90887113907
domain_11,p74,PLN_4,0,-1
domain_11,p75,PLN_4,0,-1
domain_11,p76,PLN_4,0,-1
domain_11,p77,PLN_4,0,-1
domain_11,p78,PLN_4,0,-1
domain_11,p79,PLN_4,0,-1
domain_11,p80,PLN_4,0,-1
domain_11,p81,PLN_4,0,-1
domain_11,p82,PLN_4,0,-1
domain_11,p1,PLN_5,1,521.842960692528
domain_11,p2,PLN_5,1,666.470724785562
domain_11,p3,PLN_5,1,584.544752642714
domain_11,p4,PLN_5,1,545.355745597354
domain_11,p5,PLN_5,1,787.089682224093
domain_11,p6,PLN_5,1,855.164530927648
domain_11,p7,PLN_5,1,926.687926853265
domain_11,p8,PLN_5,1,761.142846856449
domain_11,p9,PLN_5,1,716.864981133245
domain_11,p10,PLN_5,1,936.339921441477
domain_11,p11,PLN_5,1,1070.56460046853
domain_11,p12,PLN_5,1,800.468348132863
domain_11,p13,PLN_5,1,1007.09176223087
domain_11,p14,PLN_5,1,835.839983938569
domain_11,p15,PLN_5,1,621.272122685729
domain_11,p16,PLN_5,1,654.52923943203
domain_11,p17,PLN_5,1,855.452444626305
domain_11,p18,PLN_5,1,639.543090572223
domain_11,p19,PLN_5,1,758.625958904273
domain_11,p20,PLN_5,1,747.859895352832
domain_11,p21,PLN_5,1,685.263635555209
domain_11,p22,PLN_5,1,1035.3472785943
domain_11,p23,PLN_5,1,666.103717853815
domain_11,p24,PLN_5,1,731.225389465627
domain_11,p25,PLN_5,1,559.836218863517
domain_11,p26,PLN_5,1,960.295978262577
domain_11,p27,PLN_5,1,885.231872672391
domain_11,p28,PLN_5,1,519.916368867591
domain_11,p29,PLN_5,1,692.655669841288
domain_11,p30,PLN_5,1,761.213035355752
domain_11,p31,PLN_5,1,690.851671378228
domain_11,p32,PLN_5,1,723.459570986552
domain_11,p33,PLN_5,1,676.554139349675
domain_11,p34,PLN_5,1,462.816697204142
domain_11,p35,PLN_5,1,781.364949102438
domain_11,p36,PLN_5,1,900.07553008756
domain_11,p37,PLN_5,1,755.493444965076
domain_11,p38,PLN_5,1,987.325821454111
domain_11,p39,PLN_5,1,767.695900339197
domain_11,p40,PLN_5,1,597.462081115288
domain_11,p41,PLN_5,1,775.231838405675
domain_11,p42,PLN_5,1,529.041676005678
domain_11,p43,PLN_5,1,737.393953468498
domain_11,p44,PLN_5,1,747.417020037911
domain_11,p45,PLN_5,1,699.899205793648
domain_11,p46,PLN_5,1,556.92598193
domain_11,p47,PLN_5,1,432.004783316885
domain_11,p48,PLN_5,1,534.13143110851
domain_11,p49,PLN_5,1,886.180499002946
domain_11,p50,PLN_5,1,834.624694903789
domain_11,p51,PLN_5,1,715.006095803174
domain_11,p52,PLN_5,1,944.938298737605
domain_11,p53,PLN_5,1,525.029559504804
domain_11,p54,PLN_5,1,539.832200360401
domain_11,p55,PLN_5,1,712.214388692979
domain_11,p56,PLN_5,1,788.894918231619
domain_11,p57,PLN_5,1,680.238568210002
domain_11,p58,PLN_5,1,913.80860929772
domain_11,p59,PLN_5,1,641.432554651563
domain_11,p60,PLN_5,1,822.441820686825
domain_11,p61,PLN_5,1,365.923199942651
domain_11,p62,PLN_5,1,803.180401400488
domain_11,p63,PLN_5,1,899.341061497771
domain_11,p64,PLN_5,0,-1
domain_11,p65,PLN_5,0,-1
domain_11,p66,PLN_5,0,-1
domain_11,p67,PLN_5,0,-1
domain_11,p68,PLN_5,0,-1
domain_11,p69,PLN_5,0,-1
domain_11,p70,PLN_5,0,-1
domain_11,p71,PLN_5,0,-1
domain_11,p72,PLN_5,0,-1
domain_11,p73,PLN_5,0,-1
domain_11,p74,PLN_5,0,-1
domain_11,p75,PLN_5,0,-1
domain_11,p76,PLN_5,0,-1
domain_11,p77,PLN_5,0,-1
domain_11,p78,PLN_5,0,-1
domain_11,p79,PLN_5,0,-1
domain_11,p80,PLN_5,0,-1
domain_11,p81,PLN_5,0,-1
domain_11,p82,PLN_5,0,-1
domain_12,p1,PLN_1,1,1035.75436240582
domain_12,p2,PLN_1,1,772.540485062298
domain_12,p3,PLN_1,1,510.980589140254
domain_12,p4,PLN_1,1,581.905158317136
domain_12,p5,PLN_1,1,757.246107665303
domain_12,p6,PLN_1,1,858.90089595486
domain_12,p7,PLN_1,1,919.413325684965
domain_12,p8,PLN_1,1,1098.83961934879
domain_12,p9,PLN_1,1,893.449883650874
domain_12,p10,PLN_1,1,916.9710420501
domain_12,p11,PLN_1,1,504.241144047719
domain_12,p12,PLN_1,1,1059.69042682665
domain_12,p13,PLN_1,0,-1
domain_12,p14,PLN_1,0,-1
domain_12,p15,PLN_1,0,-1
domain_12,p16,PLN_1,0,-1
domain_12,p17,PLN_1,0,-1
domain_12,p18,PLN_1,0,-1
domain_12,p19,PLN_1,0,-1
domain_12,p20,PLN_1,0,-1
domain_12,p21,PLN_1,0,-1
domain_12,p22,PLN_1,0,-1
domain_12,p23,PLN_1,0,-1
domain_12,p24,PLN_1,0,-1
domain_12,p25,PLN_1,0,-1
domain_12,p26,PLN_1,0,-1
domain_12,p27,PLN_1,0,-1
domain_12,p28,PLN_1,0,-1
domain_12,p29,PLN_1,0,-1
domain_12,p30,PLN_1,0,-1
domain_12,p31,PLN_1,0,-1
domain_12,p32,PLN_1,0,-1
domain_12,p33,PLN_1,0,-1
domain_12,p34,PLN_1,0,-1
domain_12,p35,PLN_1,0,-1
domain_12,p36,PLN_1,0,-1
domain_12,p37,PLN_1,0,-1
domain_12,p38,PLN_1,0,-1
domain_12,p39,PLN_1,0,-1
domain_12,p40,PLN_1,0,-1
domain_12,p41,PLN_1,0,-1
domain_12,p42,PLN_1,0,-1
domain_12,p43,PLN_1,0,-1
domain_12,p44,PLN_1,0,-1
domain_12,p45,PLN_1,0,-1
domain_12,p46,PLN_1,0,-1
